Total Population,Median Gross Rent,Median Household Income,Poverty_Rate,Vacancy_Rate,Renter_Household_Rate,Cost_Burdened_Rate,Unemployment_Rate,"Total Year-Round Beds (ES, TH, SH)",Average Temperature,Overall Homeless,Overall Homeless Individuals,Overall Homeless People in Families,Unsheltered Homeless,Sheltered Total Homeless,Overall_Homeless_Per_Capita,Overall_Homeless_Individuals_Per_Capita,Overall_Homeless_People_in_Families_Per_Capita,Unsheltered_Homeless_Per_Capita,Sheltered_Homeless_Per_Capita
1453718,247905,15615153,19.180405,20.29957439,30.09705042,37.80482664,6.887978395,170,46.5,323,218,105,169,154,0.000222189,0.00014996,7.22E-05,0.000116254,0.000105935
1375115,291505,18897570,18.66796595,20.34114739,29.61489225,37.66731015,6.539667988,202,49.5,398,219,179,192,206,0.00028943,0.000159259,0.000130171,0.000139625,0.000149806
1349935,291018,18986730,18.31258542,19.83242628,29.16209316,37.59776346,6.444816955,127,46.6,190,113,77,98,92,0.000140748,8.37E-05,5.70E-05,7.26E-05,6.82E-05
1373483,319675,20906007,18.04347051,18.99626166,28.61331311,38.07802055,6.133255766,352,43.9,935,312,623,579,356,0.000680751,0.00022716,0.000453591,0.000421556,0.000259195
1373483,319675,20906007,18.04347051,18.99626166,28.61331311,38.07802055,6.133255766,186,51.4,283,167,116,105,178,0.000206046,0.000121589,8.45E-05,7.64E-05,0.000129598
531116,89792,5879846,15.00048954,10.76664745,35.43322567,45.95355105,7.755637449,,39.9,1822,1632,190,635,1187,0.003430512,0.003072775,0.000357737,0.001195596,0.002234917
531116,89792,5879846,15.00048954,10.76664745,35.43322567,45.95355105,7.755637449,,39,1811,1621,190,635,1176,0.003409801,0.003052064,0.000357737,0.001195596,0.002214206
531116,89792,5879846,15.00048954,10.76664745,35.43322567,45.95355105,7.755637449,,38.4,1425,1179,246,452,973,0.00268303,0.002219854,0.000463176,0.000851038,0.001831992
531116,89792,5879846,15.00048954,10.76664745,35.43322567,45.95355105,7.755637449,,36.5,1425,1179,246,452,973,0.00268303,0.002219854,0.000463176,0.000851038,0.001831992
540914,93055,5968604,15.0887202,11.13450832,35.07412508,45.56103494,7.730253675,,37.6,1276,1094,182,487,789,0.00235897,0.002022503,0.000336468,0.000900328,0.001458642
564360,99558,6433317,14.93160394,10.82104828,34.86771732,45.47371919,7.686146679,,44.6,1249,1065,184,487,762,0.002213126,0.001887093,0.000326033,0.000862924,0.001350202
556278,97327,6216748,15.09119541,12.1428745,35.12799591,44.29396325,8.202206936,,42.1,1066,986,80,503,563,0.001916308,0.001772495,0.000143813,0.000904224,0.001012084
571694,101819,6505893,14.89188272,12.69758575,34.93505848,44.16118847,7.581900433,791,35.2,1074,951,123,503,571,0.001878627,0.001663477,0.00021515,0.000879841,0.000998786
572466,102280,6433976,15.28387712,12.61073291,35.51012118,43.84580188,6.941189757,805,38.6,830,764,66,339,491,0.001449868,0.001334577,0.000115291,0.000592175,0.000857693
573592,102674,6519991,15.36266196,12.68666968,36.39142356,42.90390316,6.11654883,707,39.5,808,742,66,339,469,0.001408667,0.001293602,0.000115064,0.000591012,0.000817654
561259,103475,6339816,15.07396763,13.03730074,37.18723037,43.06659426,5.681904617,674,45.2,1006,892,114,550,456,0.001792399,0.001589284,0.000203115,0.00097994,0.000812459
570759,109300,6822962,14.77366104,12.79730015,36.84555121,44.43119166,4.952975144,781,35.7,1081,950,131,550,531,0.001893969,0.00166445,0.000229519,0.000963629,0.00093034
577022,109676,7008835,14.62925157,12.82020672,36.43748482,43.72461783,4.470570748,714,40.8,1066,906,160,573,493,0.001847417,0.001570131,0.000277286,0.00099303,0.000854387
537338,117563,7585538,14.27630281,12.19387463,37.97717837,41.71175482,4.941097628,882,43.9,1186,1071,115,573,613,0.002207177,0.001993159,0.000214018,0.001066368,0.001140809
540831,124021,7803185,14.42687272,12.19015692,37.4349138,42.41813602,5.210018553,820,41.4,401,377,24,0,401,0.000741452,0.000697075,4.44E-05,0,0.000741452
537267,136483,8489010,15.12767395,11.39923994,37.45390566,42.44423079,5.194618969,818,38.7,859,709,150,496,363,0.001598833,0.001319642,0.000279191,0.000923191,0.000675642
537267,136483,8489010,15.12767395,11.39923994,37.45390566,42.44423079,5.194618969,455,46.4,773,628,145,464,309,0.001438763,0.001168879,0.000269884,0.00086363,0.000575133
445910,63699,4306917,14.65587226,12.1426355,36.22241451,41.49995937,6.331074877,,39.9,279,157,122,35,244,0.000625687,0.000352089,0.000273598,7.85E-05,0.000547196
445910,63699,4306917,14.65587226,12.1426355,36.22241451,41.49995937,6.331074877,,39,313,235,78,40,273,0.000701935,0.000527012,0.000174923,8.97E-05,0.000612231
445910,63699,4306917,14.65587226,12.1426355,36.22241451,41.49995937,6.331074877,,38.4,221,102,119,30,191,0.000495616,0.000228746,0.00026687,6.73E-05,0.000428338
445910,63699,4306917,14.65587226,12.1426355,36.22241451,41.49995937,6.331074877,,36.5,251,147,104,30,221,0.000562894,0.000329663,0.000233231,6.73E-05,0.000495616
448568,63490,4276325,15.23604002,12.73831757,36.2570555,41.75072163,6.301560832,,37.6,238,128,110,39,199,0.000530577,0.000285352,0.000245225,8.69E-05,0.000443634
461902,65263,4349251,15.84362051,12.43377433,36.56075693,41.84463112,6.455298856,,44.6,186,109,77,39,147,0.000402683,0.000235981,0.000166702,8.44E-05,0.000318249
471225,66155,4424247,16.39789909,12.16189833,36.90563715,41.74658328,6.726674079,,42.1,668,379,289,222,446,0.001417582,0.000804287,0.000613295,0.000471113,0.000946469
484180,69195,4727988,15.95708208,11.75112707,37.34531674,40.93480603,6.127585212,401,35.2,551,388,163,222,329,0.001138007,0.000801355,0.000336652,0.000458507,0.000679499
497967,71244,4744616,15.83116954,10.66771778,37.64394419,39.64274928,5.300905423,482,38.6,665,330,335,61,604,0.00133543,0.000662695,0.000672735,0.000122498,0.001212932
508612,71603,4846625,14.83370428,9.811383902,38.18611703,38.09279209,4.403556006,463,39.5,550,359,191,61,489,0.001081374,0.000705843,0.000375532,0.000119934,0.00096144
519195,72591,5013879,13.88283785,9.601450978,38.43742853,36.38047844,4.033589714,371,45.2,330,235,95,95,235,0.000635599,0.000452624,0.000182976,0.000182976,0.000452624
529250,73375,5210878,13.05923477,8.498243492,38.53832424,36.25999525,3.662192897,454,35.7,474,348,126,151,323,0.000895607,0.000657534,0.000238073,0.000285309,0.000610298
535658,74291,5374690,12.51283468,8.27963873,38.39042712,36.21702222,3.554118941,251,40.8,518,439,79,237,281,0.000967035,0.000819553,0.000147482,0.000442446,0.000524588
504260,95263,6833845,11.95831515,8.846030931,38.78982008,34.72467579,3.751535301,242,43.9,352,309,43,155,197,0.000698053,0.000612779,8.53E-05,0.000307381,0.000390671
534957,105133,7554644,11.57550981,9.081267705,38.47932899,35.20951169,3.920420649,246,41.4,157,77,80,0,157,0.000293482,0.000143937,0.000149545,0,0.000293482
543754,114516,8232229,11.37996226,9.139413325,37.56979699,35.10455267,3.529424576,276,38.7,343,221,122,100,243,0.0006308,0.000406434,0.000224366,0.000183907,0.000446893
543754,114516,8232229,11.37996226,9.139413325,37.56979699,35.10455267,3.529424576,208,46.4,436,335,101,191,245,0.000801833,0.000616087,0.000185746,0.000351262,0.000450571
1278359,172824,11009025,18.99106589,16.13854526,30.70723966,42.00502701,9.178996538,,39.9,,,,,,,,,,
1278359,172824,11009025,18.99106589,16.13854526,30.70723966,42.00502701,9.178996538,,39,,,,,,,,,,
1278359,172824,11009025,18.99106589,16.13854526,30.70723966,42.00502701,9.178996538,,38.4,,,,,,,,,,
1278359,172824,11009025,18.99106589,16.13854526,30.70723966,42.00502701,9.178996538,,36.5,,,,,,,,,,
1285309,180644,11274639,19.4438069,16.32300095,31.05456941,42.72426796,9.178996538,,37.6,1816,1228,588,1096,720,0.00141289,0.000955412,0.000457478,0.000852713,0.000560177
1290922,185971,11450849,19.75843622,16.36015589,31.44784556,42.88079259,9.51652003,,44.6,2715,2211,504,2086,629,0.002103148,0.001712729,0.000390419,0.001615899,0.000487249
1302121,190539,11654555,20.18207217,16.34194097,32.22025086,43.63939076,9.679974217,,42.1,2014,1775,239,1422,592,0.001546707,0.001363161,0.000183547,0.001092064,0.000454643
1300730,192915,11704722,20.28522445,16.74158048,32.39387835,43.88926443,9.294470313,593,35.2,1056,762,294,636,420,0.000811852,0.000585825,0.000226027,0.000488956,0.000322896
1301419,193096,11701622,20.09483495,16.91744921,32.80981722,43.66961573,8.534689078,600,38.6,814,538,276,389,425,0.000625471,0.000413395,0.000212076,0.000298905,0.000326567
1299988,194439,11917382,19.62271959,17.27868506,32.96599842,42.57311923,7.743290654,600,39.5,850,560,290,381,469,0.000653852,0.000430773,0.000223079,0.00029308,0.000360773
1300030,200879,12295556,18.88271809,17.58477282,32.99049768,42.03230197,6.995715444,564,45.2,875,761,114,461,414,0.000673061,0.000585371,8.77E-05,0.000354607,0.000318454
1297689,206096,12794013,18.59551865,18.1276853,32.85903844,41.08745552,6.270252013,574,35.7,825,717,108,484,341,0.000635746,0.000552521,8.32E-05,0.000372971,0.000262775
1295522,209081,13239461,18.01428305,18.15647337,33.05558159,40.32628829,5.918311519,515,40.8,811,736,75,545,266,0.000626002,0.000568111,5.79E-05,0.00042068,0.000205323
1231492,239788,15514864,17.53036155,18.03677479,33.32353058,39.19585409,6.170559318,562,43.9,773,662,111,545,228,0.000627694,0.000537559,9.01E-05,0.000442553,0.000185141
1215737,249730,16084785,17.65480527,17.46560072,33.3787095,40.19677814,6.191538082,1166,41.4,1190,1081,109,528,662,0.00097883,0.000889173,8.97E-05,0.000434304,0.000544526
1211382,272651,17469745,18.11947016,17.13720958,33.39838458,40.59065847,5.978861227,833,38.7,814,764,50,528,286,0.00067196,0.000630685,4.13E-05,0.000435866,0.000236094
1211382,272651,17469745,18.11947016,17.13720958,33.39838458,40.59065847,5.978861227,805,46.4,871,728,143,482,389,0.000719013,0.000600966,0.000118047,0.000397893,0.000321121
322108,52226,3191569,20.67319036,16.19650363,30.96790815,41.02797421,10.91197141,,39.9,130,35,95,10,120,0.000403591,0.000108659,0.000294932,3.10E-05,0.000372546
322108,52226,3191569,20.67319036,16.19650363,30.96790815,41.02797421,10.91197141,,39,130,35,95,10,120,0.000403591,0.000108659,0.000294932,3.10E-05,0.000372546
322108,52226,3191569,20.67319036,16.19650363,30.96790815,41.02797421,10.91197141,,38.4,51,31,20,0,51,0.000158332,9.62E-05,6.21E-05,0,0.000158332
322108,52226,3191569,20.67319036,16.19650363,30.96790815,41.02797421,10.91197141,,36.5,51,31,20,0,51,0.000158332,9.62E-05,6.21E-05,0,0.000158332
319402,53384,3275724,20.53932035,16.10793797,30.9107963,42.09741551,10.91197141,,37.6,94,55,39,0,94,0.0002943,0.000172197,0.000122103,0,0.0002943
317233,54945,3314325,20.61670759,15.9258203,31.32920338,41.44473949,11.03064224,,44.6,64,43,21,0,64,0.000201744,0.000135547,6.62E-05,0,0.000201744
314719,56054,3270473,21.74161713,15.77277813,32.15272097,41.52098342,11.652594,,42.1,64,34,30,1,63,0.000203356,0.000108033,9.53E-05,3.18E-06,0.000200179
312050,56901,3333599,21.99679539,16.34002506,32.0325918,41.10487129,11.24031008,206,35.2,70,39,31,0,70,0.000224323,0.00012498,9.93E-05,0,0.000224323
309090,56506,3283292,22.33685981,16.83357047,32.07082283,41.18788126,10.70364869,214,38.6,72,51,21,1,71,0.000232942,0.000165,6.79E-05,3.24E-06,0.000229707
305812,57889,3368605,22.14955594,17.95334091,32.51432504,40.06375925,9.617565356,223,39.5,89,46,43,11,78,0.000291028,0.000150419,0.000140609,3.60E-05,0.000255059
302816,58497,3508766,21.68973898,19.32200407,31.96151297,38.95173355,9.087791228,223,45.2,88,49,39,0,88,0.000290606,0.000161814,0.000128791,0,0.000290606
297304,58990,3630374,20.7767134,20.70677789,31.75198493,38.78955353,7.995575824,199,35.7,101,53,48,6,95,0.00033972,0.000178269,0.000161451,2.02E-05,0.000319538
288548,58851,3798155,19.6362477,22.16151081,30.89912632,36.50158365,6.998442199,199,40.8,75,35,40,0,75,0.000259922,0.000121297,0.000138625,0,0.000259922
276858,61361,4064506,18.56944715,22.81980379,31.52310769,36.28781204,6.071550974,,43.9,55,31,24,0,55,0.000198658,0.000111971,8.67E-05,0,0.000198658
276536,64657,4307131,18.35674198,23.18789932,30.54289021,36.91590298,6.230850549,145,41.4,67,49,18,0,67,0.000242283,0.000177192,6.51E-05,0,0.000242283
271070,69284,4564445,18.37827867,22.81217306,30.30955371,38.12639747,5.76247048,145,38.7,69,63,6,8,61,0.000254547,0.000232412,2.21E-05,2.95E-05,0.000225034
271070,69284,4564445,18.37827867,22.81217306,30.30955371,38.12639747,5.76247048,111,46.4,86,52,34,9,77,0.000317261,0.000191832,0.000125429,3.32E-05,0.000284059
1465409,263610,14342188,17.70215687,24.29129095,28.57886306,43.56717594,10.67051098,,39,2997,2235,762,1984,1013,0.002045163,0.001525171,0.000519991,0.001353888,0.000691275
1465409,263610,14342188,17.70215687,24.29129095,28.57886306,43.56717594,10.67051098,,39.8,2940,2162,778,1984,956,0.002006266,0.001475356,0.00053091,0.001353888,0.000652378
1465409,263610,14342188,17.70215687,24.29129095,28.57886306,43.56717594,10.67051098,,45.2,3236,2217,1019,2064,1172,0.002208257,0.001512888,0.000695369,0.00140848,0.000799777
1465409,263610,14342188,17.70215687,24.29129095,28.57886306,43.56717594,10.67051098,,42.2,3069,2085,984,2064,1005,0.002094296,0.001422811,0.000671485,0.00140848,0.000685815
1495106,274342,14610927,18.31923623,24.71450439,28.86366462,44.61738249,10.60379399,,41.5,2047,1027,1020,729,1318,0.001369134,0.000686908,0.000682226,0.000487591,0.000881543
1554496,284876,15035886,18.75829851,25.05111259,29.24533849,44.82021226,11.90593517,,45.3,2451,1381,1070,729,1722,0.001576717,0.000888391,0.000688326,0.000468962,0.001107755
1554634,288821,14974130,19.35323684,25.16388831,30.21568344,44.43111295,12.64256889,,38.6,2435,1448,987,1049,1386,0.001566285,0.000931409,0.000634876,0.000674757,0.000891528
1584011,292557,15071707,19.90068251,25.24430914,30.88647017,43.87428683,12.53503685,1442,46.5,2398,1679,719,1049,1349,0.001513878,0.001059967,0.000453911,0.000662243,0.000851636
1588092,290794,15009510,19.76913176,24.74459357,31.40383094,43.10799339,11.76859556,1182,45.1,2402,1723,679,1305,1097,0.001512507,0.00108495,0.000427557,0.000821741,0.000690766
1611175,294082,15418462,19.13615839,24.47683779,31.38888119,42.90364224,10.73754569,1058,41.8,2240,1734,506,1217,1023,0.00139029,0.001076233,0.000314057,0.000755349,0.00063494
1605227,293693,15636369,18.51245961,24.56294941,31.13334419,41.96888307,9.538025785,1052,42.3,1768,1434,334,722,1046,0.001101402,0.000893332,0.00020807,0.000449781,0.000651621
1625035,296590,16184053,17.83278514,23.9985578,30.3681066,41.49469657,8.708232798,1249,47.6,2187,1638,549,1085,1102,0.001345817,0.001007978,0.000337839,0.000667678,0.000678139
1659756,310017,17066899,16.97020526,23.25783315,29.33719462,40.85740575,7.936676535,1163,42.4,2021,1575,446,983,1038,0.001217649,0.000948935,0.000268714,0.000592256,0.000625393
1544957,380961,20988102,16.52945681,20.94469559,29.2607329,40.1083768,7.768848856,1108,43.7,2236,1703,533,1175,1061,0.001447289,0.001102296,0.000344993,0.000760539,0.000686751
1506904,398171,22176058,16.04972845,19.69301648,29.04578138,40.52698298,7.455755171,905,42.6,989,696,293,0,989,0.000656313,0.000461874,0.000194438,0,0.000656313
1488103,431006,23687928,15.81019593,18.57056459,28.70986063,41.3604407,7.26066191,951,43.5,2300,1867,433,1349,951,0.001545592,0.001254617,0.000290974,0.000906523,0.000639069
1488103,431006,23687928,15.81019593,18.57056459,28.70986063,41.3604407,7.26066191,1151,40.2,2386,1896,490,1206,1180,0.001603384,0.001274105,0.000329278,0.000810428,0.000792956
907103,192347,10721233,16.49625236,12.29381512,36.62275529,49.29945669,9.277552964,,39,3201,2258,943,1191,2010,0.003528816,0.002489243,0.001039573,0.001312971,0.002215845
907103,192347,10721233,16.49625236,12.29381512,36.62275529,49.29945669,9.277552964,,39.8,2359,1580,779,1108,1251,0.002600587,0.001741809,0.000858778,0.001221471,0.001379116
907103,192347,10721233,16.49625236,12.29381512,36.62275529,49.29945669,9.277552964,,45.2,3596,2608,988,1373,2223,0.003964269,0.002875087,0.001089182,0.00151361,0.002450659
907103,192347,10721233,16.49625236,12.29381512,36.62275529,49.29945669,9.277552964,,42.2,3643,2709,934,1704,1939,0.004016082,0.00298643,0.001029652,0.001878508,0.002137574
921373,198874,10952994,17.4208491,12.7994442,36.96214327,49.72515383,9.287330548,,41.5,2626,1783,843,724,1902,0.002850094,0.001935155,0.000914939,0.000785784,0.002064311
948748,207752,11358482,18.51102716,13.24965492,37.26399676,49.75496948,10.22708488,,45.3,2366,1508,858,609,1757,0.002493813,0.001589463,0.00090435,0.000641899,0.001851914
960396,214185,11340602,19.13158739,13.29070865,37.95985685,50.02777016,11.03427112,,38.6,2238,1602,636,501,1737,0.002330289,0.001668062,0.000662227,0.00052166,0.001808629
961893,213914,11441119,18.95709814,13.11932555,38.96927884,49.37747982,10.86105932,1847,46.5,2179,1475,704,467,1712,0.002265325,0.001533435,0.00073189,0.000485501,0.001779824
985370,221560,11660657,18.95348955,12.80586004,39.12085008,49.0024434,10.02994591,1949,45.1,1863,1296,567,363,1500,0.00189066,0.001315242,0.000575418,0.00036839,0.001522271
991670,225241,11859076,18.7429286,12.33628085,38.90503123,49.08198331,9.20124767,1829,41.8,1765,1305,460,381,1384,0.001779826,0.001315962,0.000463864,0.0003842,0.001395626
985633,230662,12115490,18.08411447,12.25799527,38.57241885,49.19128918,8.477375624,1299,42.3,1574,1249,325,385,1189,0.001596943,0.001267206,0.000329737,0.000390612,0.001206331
992074,231836,12393449,17.58709532,12.25883875,38.30482179,48.29127585,7.644771634,1196,47.6,1380,1079,301,363,1017,0.001391025,0.00108762,0.000303405,0.0003659,0.001025125
989405,232571,12728459,16.75117874,12.09924941,37.78413517,47.36450721,7.023884383,1230,42.4,1372,1015,357,361,1011,0.001386692,0.001025869,0.000360823,0.000364866,0.001021826
985069,261126,14645757,16.02689761,11.26188232,37.38897393,47.51521541,6.954129887,965,43.7,1324,1058,266,579,745,0.001344068,0.001074036,0.000270032,0.000587776,0.000756292
953081,268014,15220404,15.55911827,10.69979273,37.9831816,47.68750296,6.509842537,1074,42.6,821,554,267,0,821,0.000861417,0.000581273,0.000280144,0,0.000861417
964874,296696,16489564,15.26479105,10.22222829,37.60341255,47.54058606,6.060462001,973,43.5,2227,1760,467,1649,578,0.002308073,0.001824072,0.000484001,0.001709031,0.000599042
964874,296696,16489564,15.26479105,10.22222829,37.60341255,47.54058606,6.060462001,1132,40.2,2209,1937,272,1501,708,0.002289418,0.002007516,0.000281902,0.001555644,0.000733775
3446002,843420,45973824,14.58989287,13.36036329,35.92633967,48.1094306,8.533586881,,39,8448,5527,2921,2853,5595,0.002451537,0.001603888,0.000847649,0.000827916,0.001623621
3446002,843420,45973824,14.58989287,13.36036329,35.92633967,48.1094306,8.533586881,,39.8,7189,4686,2503,2426,4763,0.002086186,0.001359837,0.000726349,0.000704004,0.001382181
3446002,843420,45973824,14.58989287,13.36036329,35.92633967,48.1094306,8.533586881,,45.2,7889,5134,2755,2918,4971,0.00228932,0.001489842,0.000799477,0.000846778,0.001442541
3446002,843420,45973824,14.58989287,13.36036329,35.92633967,48.1094306,8.533586881,,42.2,6999,4432,2567,2729,4270,0.002031049,0.001286128,0.000744921,0.000791932,0.001239117
3498263,867399,46663708,15.60045657,13.99756051,37.0286863,48.46318196,8.529546292,,41.5,5831,3593,2238,1749,4082,0.001666827,0.001027081,0.000639746,0.000499962,0.001166865
3620102,903819,47773421,16.32605932,14.31852326,37.83062617,48.36509264,9.117718391,,45.3,6485,3421,3064,1749,4736,0.001791386,0.000945001,0.000846385,0.000483136,0.00130825
3660602,893529,46969110,17.17788495,14.28509633,39.14294818,47.9912252,9.750204335,,38.6,5889,3460,2429,1581,4308,0.001608752,0.0009452,0.000663552,0.000431896,0.001176856
3741868,917004,48171262,17.51948492,13.96083531,40.06604934,47.35277513,9.049193588,5584,46.5,5918,3040,2878,1053,4865,0.001581563,0.000812428,0.000769135,0.00028141,0.001300153
3914778,990871,51642107,17.00860176,13.39228938,39.87572951,46.4714522,7.769437714,4342,45.1,5631,3529,2102,1289,4342,0.001438396,0.000901456,0.00053694,0.000329265,0.001109131
4018874,1025957,53625885,16.49880041,12.70261376,40.03769806,46.03781488,6.833253132,4055,41.8,5702,3620,2082,1646,4056,0.001418805,0.00090075,0.000518056,0.000409567,0.001009238
4045846,1052041,55513362,15.7767745,12.29174004,39.64087323,45.37346576,6.091019388,3529,42.3,5605,3805,1800,2059,3546,0.001385372,0.000940471,0.000444901,0.000508917,0.000876455
4094155,1074835,57136929,14.87332551,11.36569403,39.5539037,45.28421908,5.570032843,4238,47.6,6298,4542,1756,2618,3680,0.001538291,0.001109386,0.000428904,0.000639448,0.000898842
