COCNUM,year,weighted median income,weighted median rent,total population,tract count
OK-507,2013,38538.758006491626,592.2727398580074,534535.0,140.0
OK-507,2014,39846.40247893262,609.1562097598627,535069.0,140.0
OK-507,2015,40145.24914984119,614.5589593083505,534606.0,140.0
OK-507,2016,41288.20287057872,619.6016309170351,534178.0,140.0
OK-507,2017,42121.381488369305,637.5122718478635,533416.0,140.0
OK-507,2018,43500.25370684415,656.5389424988932,533068.0,140.0
OK-507,2019,44504.68569766569,669.2002420625985,532920.0,140.0
OK-507,2020,45595.48750673321,678.4439487469197,532807.0,163.0
OK-507,2021,48147.99319526,718.4795058035895,518903.0,163.0
OK-507,2022,52020.387011341045,776.323504938595,519176.0,163.0
OK-507,2023,54192.12667525773,816.9871576396368,519920.0,163.0
OR-500,2007,44157.50218057588,803.464165965733,347156.0,86.0
OR-500,2008,44157.50218057588,803.464165965733,347156.0,86.0
OR-500,2009,44157.50218057588,803.464165965733,347156.0,86.0
OR-500,2010,44157.50218057588,803.464165965733,347156.0,86.0
OR-500,2011,44636.11400901004,840.2931807267488,349832.0,86.0
OR-500,2012,44557.61333905638,865.3654695645747,351794.0,86.0
OR-500,2013,45297.23739466073,880.6511848368054,353382.0,86.0
OR-500,2014,46170.72651114544,898.274607908356,354764.0,86.0
OR-500,2015,46806.36838066432,901.8080098582872,357060.0,86.0
OR-500,2016,47655.46312102211,922.9506568629901,360273.0,86.0
OR-500,2017,49911.16820324042,964.7496471520424,363471.0,86.0
OR-500,2018,52136.770956566055,991.8198339848515,368882.0,86.0
OR-500,2019,54851.81449616971,1032.0820699630365,373340.0,86.0
OR-500,2020,58130.99884844169,1072.5056426357185,377749.0,92.0
OR-500,2021,62883.79142358593,1139.1056021569802,380532.0,92.0
OR-500,2022,68846.51327776295,1227.0204045858645,382218.0,92.0
OR-500,2023,72811.80602569597,1309.7811738816815,382628.0,92.0
OR-501,2007,53831.11694216392,890.6498240335959,708658.0,170.0
OR-501,2008,53831.11694216392,890.6498240335959,708658.0,170.0
OR-501,2009,53831.11694216392,890.6498240335959,708658.0,170.0
OR-501,2010,53831.11694216392,890.6498240335959,708658.0,170.0
OR-501,2011,54911.45091635013,925.6782474283972,721340.0,170.0
OR-501,2012,55751.72069904638,949.9611151700861,733628.0,170.0
OR-501,2013,56487.39175178784,1002.2818047347215,744331.0,170.0
OR-501,2014,56684.43399657042,1027.0813775067006,754029.0,170.0
OR-501,2015,58094.48624581088,1041.8428574416137,765076.0,170.0
OR-501,2016,61443.928308773706,1099.7838705389006,774781.0,170.0
OR-501,2017,64423.54445739768,1154.2597228858099,784875.0,170.0
OR-501,2018,68687.10786124434,1246.0505789873635,794836.0,170.0
OR-501,2019,73583.58439409718,1300.8008898179157,800838.0,170.0
OR-501,2020,77645.61339920407,1379.4922709722189,809869.0,197.0
OR-501,2021,82251.7603069588,1469.4409310490846,810011.0,197.0
OR-501,2022,90158.34199069915,1597.718962304077,808098.0,197.0
OR-501,2023,92766.4576824658,1657.8861858301725,803863.0,197.0
OR-502,2007,46561.883073180215,876.9787224496104,200587.0,41.0
OR-502,2008,46561.883073180215,876.9787224496104,200587.0,41.0
OR-502,2009,46561.883073180215,876.9787224496104,200587.0,41.0
OR-502,2010,46561.883073180215,876.9787224496104,200587.0,41.0
OR-502,2011,46280.297430976665,899.4576709632106,202178.0,41.0
OR-502,2012,45885.47707661102,919.376302102518,203613.0,41.0
OR-502,2013,46099.599765012164,929.9046202898834,205117.0,41.0
OR-502,2014,45333.33252010088,934.7290919388333,206583.0,41.0
OR-502,2015,45526.8543743371,933.0646371956633,208363.0,41.0
OR-502,2016,47145.087783762254,950.2021752735686,210916.0,41.0
OR-502,2017,50246.649634554626,997.1959588815014,212070.0,41.0
OR-502,2018,52085.351860062445,1013.1209892330597,214267.0,41.0
OR-502,2019,55763.959344150266,1047.6917543195398,216574.0,41.0
OR-502,2020,59279.64390417815,1100.8704092220073,218781.0,52.0
OR-502,2021,62693.21374886088,1156.5938591188385,221662.0,52.0
OR-502,2022,70134.15512749097,1254.9062101309949,222604.0,52.0
OR-502,2023,73419.31659350386,1341.9820006020768,222563.0,52.0
OR-503,2007,52044.372483374216,874.6077224568236,197735.0,34.0
OR-503,2008,52044.372483374216,874.6077224568236,197735.0,34.0
OR-503,2009,52044.372483374216,874.6077224568236,197735.0,34.0
OR-503,2010,52044.372483374216,874.6077224568236,197735.0,34.0
OR-503,2011,51748.59579028358,919.0428116069465,200156.0,34.0
OR-503,2012,50641.67188646323,924.061289235223,201732.0,34.0
OR-503,2013,50148.26184703331,941.6507687758723,202920.0,34.0
OR-503,2014,50227.76208758365,954.2329602612639,205769.0,34.0
OR-503,2015,51660.17056463731,968.2396643754263,209639.0,34.0
OR-503,2016,54011.358966108965,1016.8304469065339,214452.0,34.0
OR-503,2017,57324.95336867733,1077.5311975244033,219745.0,34.0
OR-503,2018,61050.723624624094,1135.8696267468601,226120.0,34.0
OR-503,2019,64584.62968450073,1198.1520597417432,232869.0,34.0
OR-503,2020,70339.66871373105,1279.8414687095562,239530.0,60.0
OR-503,2021,74977.17296793376,1360.9912154614449,243496.0,60.0
OR-503,2022,83965.62843075045,1486.2887051301616,248998.0,60.0
OR-503,2023,89647.35504435246,1537.0069347526119,253650.0,60.0
OR-504,2020,64963.07174097724,1071.740697175078,428472.0,81.0
OR-504,2021,68141.75057855311,1165.696926465668,430384.0,81.0
OR-504,2022,74198.53663117335,1251.609125203327,433415.0,81.0
OR-504,2023,78981.54764701151,1342.1844398221037,435085.0,81.0
OR-505,2007,45834.48838997874,735.0786365589547,1417267.0,311.0
OR-505,2008,45834.48838997874,735.0786365589547,1417267.0,311.0
OR-505,2009,45834.48838997874,735.0786365589547,1417267.0,311.0
OR-505,2010,45834.48838997874,735.0786365589547,1417267.0,311.0
OR-505,2011,46361.54483904087,763.7781416552492,1426915.0,311.0
OR-505,2012,46367.86404484583,785.2515713134569,1433355.0,311.0
OR-505,2013,46573.698734509606,801.2611222760904,1439521.0,311.0
OR-505,2014,46643.53452083108,809.8249479811707,1443708.0,311.0
OR-505,2015,47015.50747635516,812.5913888994245,1450105.0,311.0
OR-505,2016,48385.70125012163,834.045690698366,1459378.0,311.0
OR-505,2017,50647.82278342314,867.9722366844093,1469349.0,311.0
OR-505,2018,53061.3621498125,905.7686882155625,1486418.0,311.0
OR-505,2019,55824.00578979946,940.0138744866786,1502470.0,311.0
OR-505,2020,57116.77962148291,951.4448162404913,1091100.0,291.0
OR-505,2021,61229.397986153446,1006.920897004738,1105546.0,291.0
OR-505,2022,66603.41889589834,1112.093953258649,1113575.0,291.0
OR-505,2023,70243.49568784755,1165.5335292765867,1118351.0,291.0
OR-506,2007,66576.50107516476,928.5051687263507,516665.0,104.0
OR-506,2008,66576.50107516476,928.5051687263507,516665.0,104.0
OR-506,2009,66576.50107516476,928.5051687263507,516665.0,104.0
OR-506,2010,66576.50107516476,928.5051687263507,516665.0,104.0
OR-506,2011,67081.71383911115,970.9119813075199,524275.0,104.0
OR-506,2012,67330.75242658202,1013.3402404582018,531818.0,104.0
OR-506,2013,67650.35741501237,1020.2731612578019,539608.0,104.0
OR-506,2014,68202.77031186353,1072.1096171164177,547451.0,104.0
OR-506,2015,69880.20316427249,1106.2534528325632,556210.0,104.0
OR-506,2016,73326.97445611322,1160.9450245351788,564088.0,104.0
OR-506,2017,78199.01701012636,1246.8053126272787,572071.0,104.0
OR-506,2018,83292.71752652449,1316.8189907205137,581821.0,104.0
OR-506,2019,87866.95920818482,1406.674903856104,589481.0,104.0
OR-506,2020,92536.77658658422,1466.7929505288193,595761.0,134.0
OR-506,2021,98660.57096934682,1561.4546735257609,596969.0,134.0
OR-506,2022,107318.31280596323,1721.7411753324627,599541.0,134.0
OR-506,2023,112097.79192557966,1800.9725555003947,600266.0,134.0
OR-507,2007,65552.41303760529,932.8654405294003,373857.0,81.0
OR-507,2008,65552.41303760529,932.8654405294003,373857.0,81.0
OR-507,2009,65552.41303760529,932.8654405294003,373857.0,81.0
OR-507,2010,65552.41303760529,932.8654405294003,373857.0,81.0
OR-507,2011,67697.07299063068,931.9108018924184,377295.0,81.0
OR-507,2012,67577.68310007144,948.9209037321901,380688.0,81.0
OR-507,2013,67951.34875026703,987.5905554889772,383842.0,81.0
OR-507,2014,68902.43360590044,1006.7362558918047,388039.0,81.0
OR-507,2015,70427.12610367127,1147.5785223280209,392780.0,81.0
OR-507,2016,73335.60002409766,1173.418844868831,398379.0,81.0
OR-507,2017,77958.20067105113,1225.343556868362,403546.0,81.0
OR-507,2018,82218.49939575048,1267.4775768495529,409599.0,81.0
OR-507,2019,86271.47987475587,1346.0647078562445,414231.0,81.0
OR-507,2020,89063.67269998362,1333.0653096722592,415084.0,87.0
OR-507,2021,94725.25287103686,1419.9752351419213,418577.0,87.0
OR-507,2022,101425.81823840352,1553.8910756072935,420925.0,87.0
OR-507,2023,106197.43472536631,1666.8915175653788,422308.0,87.0
PA-500,2007,37571.18168178345,817.3893312070169,1504950.0,384.0
PA-500,2008,37571.18168178345,817.3893312070169,1504950.0,384.0
PA-500,2009,37571.18168178345,817.3893312070169,1504950.0,384.0
PA-500,2010,37571.18168178345,817.3893312070169,1504950.0,384.0
PA-500,2011,38687.54687821898,848.7810329253541,1514456.0,384.0
PA-500,2012,38781.55466437193,875.7812815610846,1525811.0,384.0
PA-500,2013,39158.18787092374,903.072318416559,1536704.0,384.0
PA-500,2014,39785.3198245546,919.9512321257725,1546920.0,384.0
PA-500,2015,40472.376946533666,945.8850554829615,1555072.0,384.0
PA-500,2016,41797.770333179906,970.5362649028359,1559938.0,384.0
PA-500,2017,42989.77833692329,999.6546417465727,1569657.0,384.0
PA-500,2018,46013.14470949946,1038.1902734458802,1575522.0,384.0
PA-500,2019,48240.85838861359,1061.8642445735636,1579075.0,384.0
PA-500,2020,51288.06857152974,1094.5804331372576,1581531.0,408.0
PA-500,2021,55305.15409881236,1156.2654676506781,1596865.0,408.0
PA-500,2022,60462.48106838529,1269.4249313335108,1593208.0,408.0
PA-500,2023,62806.52244456634,1324.8448066014844,1582432.0,408.0
PA-501,2007,54648.838975466635,773.9759764068831,264823.0,65.0
PA-501,2008,54648.838975466635,773.9759764068831,264823.0,65.0
PA-501,2009,54648.838975466635,773.9759764068831,264823.0,65.0
PA-501,2010,54648.838975466635,773.9759764068831,264823.0,65.0
PA-501,2011,56615.65866769702,816.0538908228798,266576.0,65.0
PA-501,2012,56907.39097244775,837.1736788469938,267891.0,65.0
PA-501,2013,57030.84805694426,856.2289033025443,269035.0,65.0
PA-501,2014,57002.88434353537,852.2384995517622,269946.0,65.0
PA-501,2015,57081.12588622397,861.2351841058821,271094.0,65.0
PA-501,2016,57931.40216280216,883.969892852678,271962.0,65.0
PA-501,2017,59784.87380775549,929.4900906965598,273329.0,65.0
PA-501,2018,61827.17243502176,965.5330273391254,274515.0,65.0
PA-501,2019,63941.592605357866,985.3546504034365,275632.0,65.0
PA-501,2020,66065.13224047265,1000.7789122643654,277071.0,67.0
PA-501,2021,70069.57406605934,1066.1437795347626,284199.0,67.0
PA-501,2022,74699.6766710473,1141.9706579333679,286108.0,67.0
PA-501,2023,77933.44010797123,1206.2281483491256,287484.0,67.0
PA-502,2007,69100.39681347355,922.5755838610665,556468.0,144.0
PA-502,2008,69100.39681347355,922.5755838610665,556468.0,144.0
PA-502,2009,69100.39681347355,922.5755838610665,556468.0,144.0
PA-502,2010,69100.39681347355,922.5755838610665,556468.0,144.0
PA-502,2011,71351.4478649614,947.6708532981379,557648.0,144.0
PA-502,2012,72320.93249999106,968.6580803544269,558874.0,144.0
PA-502,2013,72411.13509631617,981.768826895284,559771.0,144.0
PA-502,2014,72538.00778743703,1003.1497962640988,560775.0,144.0
PA-502,2015,72986.67892565735,1100.9314132704746,561683.0,144.0
PA-502,2016,74491.42746427275,1080.485097347399,562316.0,144.0
PA-502,2017,78196.17868807066,1110.8185411726283,563384.0,144.0
PA-502,2018,80859.9168682246,1129.497974365026,563527.0,144.0
PA-502,2019,85059.13840837192,1149.0136390850123,564554.0,144.0
PA-502,2020,83366.6930295333,1163.9385825573827,565328.0,152.0
PA-502,2021,88539.48956146113,1260.8728172815713,573883.0,152.0
PA-502,2022,94814.44250945574,1356.3607381733736,575312.0,152.0
PA-502,2023,98825.8640772655,1419.0975763413428,576195.0,152.0
PA-503,2007,44263.91241852595,636.1000501378792,319120.0,104.0
PA-503,2008,44263.91241852595,636.1000501378792,319120.0,104.0
PA-503,2009,44263.91241852595,636.1000501378792,319120.0,104.0
PA-503,2010,44263.91241852595,636.1000501378792,319120.0,104.0
PA-503,2011,45617.89297805231,659.73403939393,319897.0,104.0
PA-503,2012,45858.44619800034,687.1320397435697,320555.0,104.0
PA-503,2013,46637.61149778541,708.0406137887397,320827.0,104.0
PA-503,2014,47213.55938662638,738.5325476291542,320392.0,104.0
PA-503,2015,47941.6825754854,743.2888298786298,320095.0,104.0
PA-503,2016,48880.56351966185,736.9103340367557,318917.0,104.0
PA-503,2017,51262.87303831916,732.1328537938923,318222.0,104.0
PA-503,2018,53696.097831284365,795.6675705603302,317884.0,104.0
PA-503,2019,55838.95041915489,809.557553130204,317663.0,104.0
PA-503,2020,56710.3785896261,809.2196966118402,317547.0,101.0
PA-503,2021,59925.395126606636,844.200381744016,324825.0,101.0
PA-503,2022,63878.88625858953,917.8056614094826,325396.0,101.0
PA-503,2023,65983.7882740553,980.8120486658609,325978.0,101.0
PA-504,2007,82178.17349970968,1040.8219854091792,790497.0,211.0
PA-504,2008,82178.17349970968,1040.8219854091792,790497.0,211.0
PA-504,2009,82178.17349970968,1040.8219854091792,790497.0,211.0
PA-504,2010,82178.17349970968,1040.8219854091792,790497.0,211.0
PA-504,2011,84149.96049544546,1084.6307733724484,794921.0,211.0
PA-504,2012,85387.43256664075,1123.72447073708,799886.0,211.0
PA-504,2013,85909.23273441782,1156.4930644365484,804621.0,211.0
PA-504,2014,85956.68548949061,1149.1278275008278,809372.0,211.0
PA-504,2015,86904.53359041539,1197.1995977711354,812970.0,211.0
PA-504,2016,87850.34924547358,1252.169308816536,815876.0,211.0
PA-504,2017,90874.56910723033,1276.5434536453326,818677.0,211.0
PA-504,2018,94153.16104448917,1313.5121666721457,821301.0,211.0
PA-504,2019,99258.18679012361,1327.9902333389575,823823.0,211.0
PA-504,2020,98311.6153183104,1347.8058923088083,827180.0,219.0
PA-504,2021,104872.85080562705,1448.9198768348435,850890.0,219.0
PA-504,2022,112197.0141125807,1530.4188526609676,856399.0,219.0
PA-504,2023,116646.26103979796,1588.5621957095998,861225.0,219.0
PA-505,2007,90936.60680513116,985.6978704407721,490571.0,116.0
PA-505,2008,90936.60680513116,985.6978704407721,490571.0,116.0
PA-505,2009,90936.60680513116,985.6978704407721,490571.0,116.0
PA-505,2010,90936.60680513116,985.6978704407721,490571.0,116.0
PA-505,2011,92020.25120901602,1046.2441294378505,495651.0,116.0
PA-505,2012,92167.46369317864,1071.9662775148734,499548.0,116.0
PA-505,2013,92487.79480793122,1083.074024747801,503075.0,116.0
PA-505,2014,92702.35792678833,1166.2875171299825,506422.0,116.0
PA-505,2015,92609.22396561768,1213.5564607088704,509797.0,116.0
PA-505,2016,94947.84039740014,1223.848816861578,512028.0,116.0
PA-505,2017,99114.47812308122,1261.4388207954112,514652.0,116.0
PA-505,2018,103452.20114820286,1281.0750469877562,517156.0,116.0
PA-505,2019,107470.17184925707,1322.583867118331,519560.0,116.0
PA-505,2020,113020.3331641059,1353.6521016130887,521980.0,124.0
PA-505,2021,117013.68055158509,1414.0873023336292,531704.0,124.0
PA-505,2022,125615.38247147112,1445.897152518109,536474.0,124.0
PA-505,2023,131202.39162426788,1454.7372526326687,540896.0,124.0
PA-506,2007,55347.00872554074,773.1657558125261,407310.0,90.0
PA-506,2008,55347.00872554074,773.1657558125261,407310.0,90.0
PA-506,2009,55347.00872554074,773.1657558125261,407310.0,90.0
PA-506,2010,55347.00872554074,773.1657558125261,407310.0,90.0
PA-506,2011,56962.54721647169,806.1691551276292,409624.0,90.0
PA-506,2012,57038.64726802143,853.5635475098153,411094.0,90.0
PA-506,2013,57617.99162051845,866.6868893753125,412078.0,90.0
PA-506,2014,58018.27546632576,890.5236988397544,413016.0,90.0
PA-506,2015,58437.29376638122,908.5375357820105,413965.0,90.0
PA-506,2016,59616.426030616014,905.3312412309193,414097.0,90.0
PA-506,2017,61925.048806257524,929.3024283995187,415500.0,90.0
PA-506,2018,63874.94788331469,988.3972139150637,416642.0,90.0
PA-506,2019,66499.17961126727,1028.030495783745,418025.0,90.0
PA-506,2020,69354.00749292468,960.3916508774358,419062.0,107.0
PA-506,2021,73108.9321165336,1023.090037403359,426967.0,107.0
PA-506,2022,78762.58935126947,1129.8708256803654,428483.0,107.0
PA-506,2023,81425.77014993406,1205.963252548321,429989.0,107.0
PA-508,2007,46514.854784752795,655.139259162218,213731.0,59.0
PA-508,2008,46514.854784752795,655.139259162218,213731.0,59.0
PA-508,2009,46514.854784752795,655.139259162218,213731.0,59.0
PA-508,2010,46514.854784752795,655.139259162218,213731.0,59.0
PA-508,2011,47736.36440761106,668.6529615943417,214057.0,59.0
PA-508,2012,48089.139452212,694.4711667203164,214353.0,59.0
PA-508,2013,48076.602958814605,716.4541827091355,214275.0,59.0
PA-508,2014,47823.484658190944,742.2101222765777,214023.0,59.0
PA-508,2015,48043.38252779222,752.3349870466928,213459.0,59.0
PA-508,2016,48500.56032693915,763.9685454869816,213006.0,59.0
PA-508,2017,49779.29138516701,789.7529533874316,211960.0,59.0
PA-508,2018,52421.33015691356,807.5310753166174,211454.0,59.0
PA-508,2019,55174.76230465412,844.0777063593035,210652.0,59.0
PA-508,2020,56413.74257001741,832.9631284437719,210162.0,60.0
PA-508,2021,61060.01661493349,881.1393919147771,215529.0,60.0
PA-508,2022,66469.27705497236,944.6877016951668,215672.0,60.0
PA-508,2023,67466.3956837199,1011.6115162578649,215834.0,60.0
PA-509,2007,50046.41417389051,712.9662166941279,3067965.0,715.0
PA-509,2008,50046.41417389051,712.9662166941279,3067965.0,715.0
PA-509,2009,50046.41417389051,712.9662166941279,3067965.0,715.0
PA-509,2010,50046.41417389051,712.9662166941279,3067965.0,715.0
PA-509,2011,51529.21290813147,744.2503953544274,3082677.0,715.0
PA-509,2012,52126.79797426312,777.7357517361218,3091517.0,715.0
PA-509,2013,52674.62709776115,793.8621600163505,3097171.0,715.0
PA-509,2014,53252.46934313605,818.6204638495782,3101997.0,715.0
PA-509,2015,53701.41183806424,829.9946234255502,3104021.0,715.0
PA-509,2016,54980.64490048089,848.0020837634914,3104479.0,715.0
PA-509,2017,56807.03191806532,866.1078767305416,3102569.0,715.0
PA-509,2018,58659.638382484,898.0147350473081,3102535.0,715.0
PA-509,2019,60798.244643906626,911.6799847788094,3103568.0,715.0
PA-509,2020,63104.624614155044,916.7782543482223,3105522.0,811.0
PA-509,2021,66626.60975680797,960.4587418541232,3124280.0,811.0
PA-509,2022,72055.7742923684,1024.927938247473,3131467.0,811.0
PA-509,2023,75174.03429864308,1059.093290586196,3134089.0,811.0
PA-510,2007,56218.56873740831,831.6535237163814,511250.0,98.0
PA-510,2008,56218.56873740831,831.6535237163814,511250.0,98.0
PA-510,2009,56218.56873740831,831.6535237163814,511250.0,98.0
PA-510,2010,56218.56873740831,831.6535237163814,511250.0,98.0
PA-510,2011,57550.82094618828,876.6844035772376,515817.0,98.0
PA-510,2012,57888.68689569216,904.25072271707,519913.0,98.0
PA-510,2013,58182.73917937115,929.7665553232716,523306.0,98.0
PA-510,2014,58704.441761145245,950.6942120837675,526839.0,98.0
PA-510,2015,59289.73196772636,974.6383153280927,530216.0,98.0
